Точность,Метод,Время(сек),Итерации
разность1.0000000000e-01
1.0000000000e-01,leib,0.0000000000e+00,11,,nilakanta,0.0000000000e+00,11,,kvadr,0.0000000000e+00,11
разность1.0000000000e-02
1.0000000000e-02,leib,0.0000000000e+00,101,,nilakanta,0.0000000000e+00,11,,kvadr,0.0000000000e+00,101
разность1.0000000000e-03
1.0000000000e-03,leib,5.0000016927e-06,1001,,nilakanta,0.0000000000e+00,11,,kvadr,5.0000016927e-06,961
разность1.0000000000e-04
1.0000000000e-04,leib,6.0000005760e-05,10561,,nilakanta,0.0000000000e+00,21,,kvadr,NA,NA
разность1.0000000000e-05
,leib,NA,NA,,nilakanta,0.0000000000e+00,31,,kvadr,NA,NA
разность1.0000000000e-06
,leib,NA,NA,,nilakanta,1.0000003385e-06,61,,kvadr,NA,NA
разность1.0000000000e-07
,leib,NA,NA,,nilakanta,0.0000000000e+00,101,,kvadr,NA,NA
разность1.0000000000e-08
,leib,NA,NA,,nilakanta,NA,NA,,kvadr,NA,NA
разность1.0000000000e-09
,leib,NA,NA,,nilakanta,NA,NA,,kvadr,NA,NA
разность1.0000000000e-10
,leib,NA,NA,,nilakanta,NA,NA,,kvadr,NA,NA
